,brand,item_name,min_price,max_price,min_product_size,max_product_size,store,product_size,unit,price,special_price,substitution,substitute_brand,substitute_productname,url
192,Coles,Neapolitan Ice Cream Tub,4.9,4.9,4000,4000,Merrylands,4000,ml,7,,,,,https://www.coles.com.au/product/coles-neapolitan-ice-cream-tub-4l-208216
193,Coles,Nut Delight Bars,2.7,2.7,210,210,East Village,,,,,,,,
194,Coles,Nut Delight Bars,2.7,2.7,210,210,Merrylands,,,,,,,,
195,Coles,Organic Wholemeal Spaghetti,1.65,1.65,500,500,East Village,500,g,1.65,,,,,https://www.coles.com.au/product/coles-organic-wholemeal-spaghetti-500g-3380305
196,Coles,Organic Wholemeal Spaghetti,1.65,1.65,500,500,Merrylands,500,g,1.65,,,,,https://www.coles.com.au/product/coles-organic-wholemeal-spaghetti-500g-3380305
197,Coles,Original Crinkle Cut Potato Chips,1.6,1.6,175,175,East Village,175,g,2.3,,,,,https://www.coles.com.au/product/coles-original-crinkle-cut-potato-chips-175g-6989493
198,Coles,Original Crinkle Cut Potato Chips,1.6,1.6,175,175,Merrylands,175,g,2.3,,,,,https://www.coles.com.au/product/coles-original-crinkle-cut-potato-chips-175g-6989493
199,Coles,Original Water Crackers,0.95,0.95,125,125,East Village,125,g,0.95,,,,,https://www.coles.com.au/product/coles-original-water-crackers-125g-5389901
200,Coles,Original Water Crackers,0.95,0.95,125,125,Merrylands,125,g,0.95,,,,,https://www.coles.com.au/product/coles-original-water-crackers-125g-5389901
201,Coles,Pasta Tortellini Veal,4,4,600,600,East Village,600,g,5,,,,,https://www.coles.com.au/product/coles-pasta-tortellini-veal-600g-2714289
202,Coles,Pasta Tortellini Veal,4,4,600,600,Merrylands,600,g,5,,,,,https://www.coles.com.au/product/coles-pasta-tortellini-veal-600g-2714289
203,Coles,Peanut Butter Crunchy,1.8,1.8,375,375,East Village,375,g,1.8,,1,Coles,Peanut Butter Crunchy Spread,https://www.coles.com.au/product/coles-peanut-butter-crunchy-spread-375g-394030
204,Coles,Peanut Butter Crunchy,1.8,1.8,375,375,Merrylands,375,g,1.8,,1,Coles,Peanut Butter Crunchy Spread,https://www.coles.com.au/product/coles-peanut-butter-crunchy-spread-375g-394030
205,Coles,Pear Slices In Juice Canned,2,2,410,410,East Village,410,g,2,,1,Coles,Australian Pear Slices in Juice,https://www.coles.com.au/product/coles-australian-pear-slices-in-juice-410g-1857305
206,Coles,Pear Slices In Juice Canned,2,2,410,410,Merrylands,410,g,2,,1,Coles,Australian Pear Slices in Juice,https://www.coles.com.au/product/coles-australian-pear-slices-in-juice-410g-1857305
207,Coles,Pikelets 8 Pack,3,3,200,200,East Village,200,g,2.2,,,,,https://www.coles.com.au/product/coles-pikelets-8-pack-200g-4799340
208,Coles,Pikelets 8 Pack,3,3,200,200,Merrylands,200,g,2.2,,,,,https://www.coles.com.au/product/coles-pikelets-8-pack-200g-4799340
209,Coles,Pineapple Drink,1,1,1250,1250,East Village,1250,ml,1.1,,,,,https://www.coles.com.au/product/coles-pineapple-drink-1.25l-5179181
210,Coles,Pineapple Drink,1,1,1250,1250,Merrylands,1250,ml,1.1,,,,,https://www.coles.com.au/product/coles-pineapple-drink-1.25l-5179181
211,Coles,Pineapple in Syrup Fruit Cups 4 Pack,2.2,2.2,480,480,East Village,480,g,2.2,,1,Coles,Pineapple in Syrup 4 Pack,https://www.coles.com.au/product/coles-pineapple-in-syrup-4-pack-480g-9837684
212,Coles,Pineapple in Syrup Fruit Cups 4 Pack,2.2,2.2,480,480,Merrylands,480,g,2.2,,1,Coles,Pineapple in Syrup 4 Pack,https://www.coles.com.au/product/coles-pineapple-in-syrup-4-pack-480g-9837684
213,Coles,Pineapple Pieces in Syrup,1.1,1.1,425,425,East Village,425,g,1.65,,,,,https://www.coles.com.au/product/coles-pineapple-pieces-in-syrup-425g-7579770
214,Coles,Pineapple Pieces in Syrup,1.1,1.1,425,425,Merrylands,425,g,1.65,,,,,https://www.coles.com.au/product/coles-pineapple-pieces-in-syrup-425g-7579770
215,Coles,Pink Lady Apple Slices in Juice Canned,2,2,410,410,East Village,NA,NA,NA,,,,,
216,Coles,Pink Lady Apple Slices in Juice Canned,2,2,410,410,Merrylands,410,g,2.25,,,,,https://www.coles.com.au/product/coles-australian-pink-lady-apple-slices-in-juice-410g-1857270
217,Coles,Pink salmon in springwater,1.2,1.2,95,95,East Village,95,g,1.4,,1,Coles,Salmon Springwater,https://www.coles.com.au/product/coles-salmon-springwater-95g-2037522
218,Coles,Pink salmon in springwater,1.2,1.2,95,95,Merrylands,210,g,3.45,,1,Coles,Salmon Pink,https://www.coles.com.au/product/coles-salmon-pink-210g-8675066
219,Coles,Pork 5 Star Mince Extra Lean,8,8,500,500,East Village,500,g,7,,,,,https://www.coles.com.au/product/coles-5-star-extra-lean-pork-mince-500g-8781132
220,Coles,Pork 5 Star Mince Extra Lean,8,8,500,500,Merrylands,500,g,7,,,,,https://www.coles.com.au/product/coles-5-star-extra-lean-pork-mince-500g-8781132
221,Coles,Pork shoulder roast boneless,8,8,1000,1000,East Village,1000,g,12,,1,Coles,Pork Mini Shoulder Roast Boneless,https://www.coles.com.au/product/coles-pork-mini-shoulder-roast-boneless-approx.-1kg-3455007
222,Coles,Pork shoulder roast boneless,8,8,1000,1000,Merrylands,1000,g,12,,1,Coles,Pork Mini Shoulder Roast Boneless,https://www.coles.com.au/product/coles-pork-mini-shoulder-roast-boneless-approx.-1kg-3455007
223,Coles,Potato Salad,6.5,6.5,800,800,East Village,800,g,7,,,,,https://www.coles.com.au/product/coles-kitchen-potato-salad-800g-1988904
224,Coles,Potato Salad,6.5,6.5,800,800,Merrylands,800,g,7,,,,,https://www.coles.com.au/product/coles-kitchen-potato-salad-800g-1988904
225,Coles,Potatoes Brushed,5.5,5.5,2000,2000,East Village,2000,g,5.5,,,,,https://www.coles.com.au/product/coles-brushed-potatoes-2kg-3958573
226,Coles,Potatoes Brushed,5.5,5.5,2000,2000,Merrylands,2000,g,5.5,,,,,https://www.coles.com.au/product/coles-brushed-potatoes-2kg-3958573
227,Coles,Pure Australian Honey Jar,6.5,6.5,500,500,East Village,500,g,6.5,,,,,https://www.coles.com.au/product/coles-pure-australian-honey-jar-500g-2912511
228,Coles,Pure Australian Honey Jar,6.5,6.5,500,500,Merrylands,500,g,6.5,,,,,https://www.coles.com.au/product/coles-pure-australian-honey-jar-500g-2912511
229,Coles,Quick Oats Creamy Honey Porridge 12 Sachets,4,4,420,420,East Village,420,g,3.3,,1,Coles,Quick Oats Honey Flavoured Sachets 12 Pack,https://www.coles.com.au/product/coles-quick-oats-honey-flavoured-sachets-12-pack-420g-2604189
230,Coles,Quick Oats Creamy Honey Porridge 12 Sachets,4,4,420,420,Merrylands,420,g,3.3,,1,Coles,Quick Oats Honey Flavoured Sachets 12 Pack,https://www.coles.com.au/product/coles-quick-oats-honey-flavoured-sachets-12-pack-420g-2604189
231,Coles,Ranch Dip,2,2,300,300,East Village,,,,,,,,
232,Coles,Ranch Dip,2,2,300,300,Merrylands,NA,NA,NA,,,,,
233,Coles,Reduced Fat Lite Milk,2.39,2.39,2000,2000,East Village,2000,ml,3.1,,1,Coles,Lite Reduced Fat,https://www.coles.com.au/product/coles-lite-reduced-fat-2l-8379529
234,Coles,Reduced Fat Lite Milk,2.39,2.39,2000,2000,Merrylands,2000,ml,3.1,,1,Coles,Lite Reduced Fat,https://www.coles.com.au/product/coles-lite-reduced-fat-2l-8379529
235,Coles,Regular Soy Milk,1.15,1.15,1000,1000,East Village,1000,ml,1.15,,1,Coles,Drink Soy Regular,https://www.coles.com.au/product/coles-drink-soy-regular-1l-4499631
236,Coles,Regular Soy Milk,1.15,1.15,1000,1000,Merrylands,1000,ml,1.15,,1,Coles,Drink Soy Regular,https://www.coles.com.au/product/coles-drink-soy-regular-1l-4499631
237,Coles,Regular Spread,1.4,1.4,500,500,East Village,1000,g,3.5,,,,,https://www.coles.com.au/product/coles-spread-regular-1kg-5428639
238,Coles,Regular Spread,1.4,1.4,500,500,Merrylands,1000,g,3.5,,,,,https://www.coles.com.au/product/coles-spread-regular-1kg-5428639
239,Coles,Rice Puffs,1.85,1.85,360,360,East Village,475,g,2.9,,,,,https://www.coles.com.au/product/coles-rice-puffs-475g-4769496
240,Coles,Rice Puffs,1.85,1.85,360,360,Merrylands,475,g,2.9,,,,,https://www.coles.com.au/product/coles-rice-puffs-475g-4769496
241,Coles,Rolled Oats,1.65,1.65,900,900,East Village,900,g,1.65,,,,,https://www.coles.com.au/product/coles-rolled-oats-900g-5290305
242,Coles,Rolled Oats,1.65,1.65,900,900,Merrylands,900,g,1.65,,,,,https://www.coles.com.au/product/coles-rolled-oats-900g-5290305
243,Coles,Round Crumpets 6 pack,1.35,1.35,300,300,East Village,300,g,2,,,,,https://www.coles.com.au/product/coles-crumpet-rounds-6-pack-300g-4723270
244,Coles,Round Crumpets 6 pack,1.35,1.35,300,300,Merrylands,300,g,2,,,,,https://www.coles.com.au/product/coles-crumpet-rounds-6-pack-300g-4723270
245,Coles,RSPCA Approved Chicken Drumsticks Large Pack,4.5,5.5,1000,1000,East Village,1600,g,7.2,,,,,https://www.coles.com.au/product/coles-rspca-approved-chicken-drumsticks-large-pack-approx.-1.6kg-2923835
246,Coles,RSPCA Approved Chicken Drumsticks Large Pack,4.5,5.5,1000,1000,Merrylands,1600,g,7.2,,,,,https://www.coles.com.au/product/coles-rspca-approved-chicken-drumsticks-large-pack-approx.-1.6kg-2923835
247,Coles,Salted Butter,5,5,500,500,East Village,250,g,3.7,,,,,https://www.coles.com.au/product/coles-salted-butter-250g-3169835
248,Coles,Salted Butter,5,5,500,500,Merrylands,250,g,3.7,,,,,https://www.coles.com.au/product/coles-salted-butter-250g-3169835
249,Coles,Smart Buy Baked Beans In Tomato Sauce,0.65,0.65,420,420,East Village,420,g,1.1,,,,,https://www.coles.com.au/product/coles-smart-buy-baked-beans-in-tomato-sauce-420g-7522966
250,Coles,Smart Buy Baked Beans In Tomato Sauce,0.65,0.65,420,420,Merrylands,420,g,1.1,,,,,https://www.coles.com.au/product/coles-smart-buy-baked-beans-in-tomato-sauce-420g-7522966
251,Coles,Smart Buy Baked Beans In Tomato Sauce4,0.65,0.65,420,420,East Village,420,g,1.1,,,,,https://www.coles.com.au/product/coles-smart-buy-baked-beans-in-tomato-sauce-420g-7522966
252,Coles,Smart Buy Baked Beans In Tomato Sauce4,0.65,0.65,420,420,Merrylands,420,g,1.1,,,,,https://www.coles.com.au/product/coles-smart-buy-baked-beans-in-tomato-sauce-420g-7522966
253,Coles,Smokey Baba Ganoush,3,3,150,150,East Village,200,g,4.5,3.5,1,Yumi's,Classic Dip Baba Ganoosh,https://www.coles.com.au/product/yumi's-classic-dip-baba-ganoosh-200g-6416624
254,Coles,Smokey Baba Ganoush,3,3,150,150,Merrylands,,,,,,,,
255,Coles,Smooth Hazelnut Spread,2.5,2.5,400,400,East Village,400,g,2.5,,,,,https://www.coles.com.au/product/coles-hazelnut-smooth-spread-400g-4390993
256,Coles,Smooth Hazelnut Spread,2.5,2.5,400,400,Merrylands,400,g,2.5,,,,,https://www.coles.com.au/product/coles-hazelnut-smooth-spread-400g-4390993
257,Coles,Snap Frozen Cauliflower Prepacked,2.15,2.15,500,500,East Village,500,g,3,,1,Coles,Frozen Cauliflower,https://www.coles.com.au/product/coles-frozen-cauliflower-500g-186587
258,Coles,Snap Frozen Cauliflower Prepacked,2.15,2.15,500,500,Merrylands,500,g,3,,1,Coles,Frozen Cauliflower,https://www.coles.com.au/product/coles-frozen-cauliflower-500g-186587
259,Coles,Soft Multigrain Sandwich Bread,1.6,1.6,650,650,East Village,700,g,2.7,,1,Coles,Soft Multigrain Sandwich Loaf,https://www.coles.com.au/product/coles-soft-multigrain-sandwich-loaf-700g-3378325
260,Coles,Soft Multigrain Sandwich Bread,1.6,1.6,650,650,Merrylands,700,g,2.7,,1,Coles,Soft Multigrain Sandwich Loaf,https://www.coles.com.au/product/coles-soft-multigrain-sandwich-loaf-700g-3378325
261,Coles,Soft White Sandwich,1.6,1.6,650,650,East Village,700,g,2.7,,,,,https://www.coles.com.au/product/coles-soft-white-sandwich-700g-3646151
262,Coles,Soft White Sandwich,1.6,1.6,650,650,Merrylands,700,g,2.7,,,,,https://www.coles.com.au/product/coles-soft-white-sandwich-700g-3646151
263,Coles,Soft Wholemeal Sandwich Bread Loaf,1.6,1.6,650,650,East Village,700,g,2.7,,1,Coles,Soft Wholemeal Sandwich Loaf,https://www.coles.com.au/product/coles-soft-wholemeal-sandwich-loaf-700g-3378303
264,Coles,Soft Wholemeal Sandwich Bread Loaf,1.6,1.6,650,650,Merrylands,700,g,2.7,,1,Coles,Soft Wholemeal Sandwich Loaf,https://www.coles.com.au/product/coles-soft-wholemeal-sandwich-loaf-700g-3378303
265,Coles,Sour Cream,3.4,3.4,500,500,East Village,500,g,4.2,,,,,https://www.coles.com.au/product/coles-sour-cream-500g-3676980
266,Coles,Sour Cream,3.4,3.4,500,500,Merrylands,500,g,4.2,,,,,https://www.coles.com.au/product/coles-sour-cream-500g-3676980
267,Coles,Spirals Pasta,0.8,0.8,500,500,East Village,500,g,0.9,,,,,https://www.coles.com.au/product/coles-spirals-pasta-500g-3329126
268,Coles,Spirals Pasta,0.8,0.8,500,500,Merrylands,500,g,0.9,,,,,https://www.coles.com.au/product/coles-spirals-pasta-500g-3329126
269,Coles,Strawberry Yoghurt Topped Muesli Bars 8 Pack,1.9,1.9,248,248,East Village,248,g,2.5,,1,Coles,Museli Bars Strawberry Yoghurt Top 8 Pack,https://www.coles.com.au/product/coles-muesli-bars-strawberry-yoghurt-top-8-pack-248g-2262449
270,Coles,Strawberry Yoghurt Topped Muesli Bars 8 Pack,1.9,1.9,248,248,Merrylands,248,g,2.5,,1,Coles,Museli Bars Strawberry Yoghurt Top 8 Pack,https://www.coles.com.au/product/coles-muesli-bars-strawberry-yoghurt-top-8-pack-248g-2262449
271,Coles,Sunflower Oil,2.5,2.5,750,750,East Village,750,ml,3.95,,,,,https://www.coles.com.au/product/coles-sunflower-oil-750ml-4615970
272,Coles,Sunflower Oil,2.5,2.5,750,750,Merrylands,750,ml,3.95,,,,,https://www.coles.com.au/product/coles-sunflower-oil-750ml-4615970
273,Coles,Sweet gold potatoes,4.5,4.5,1000,1000,East Village,1000,g,4.5,,,,,https://www.coles.com.au/product/coles-gold-sweet-potatoes-1kg-4291131
274,Coles,Sweet gold potatoes,4.5,4.5,1000,1000,Merrylands,1000,g,4.5,,,,,https://www.coles.com.au/product/coles-gold-sweet-potatoes-1kg-4291131
275,Coles,Tasty Cheddar Cheese,8.8,8.8,1000,1000,East Village,1000,g,14,,1,Coles,Dairy Cheese Tasty,https://www.coles.com.au/product/coles-dairy-cheese-tasty-1kg-287609
276,Coles,Tasty Cheddar Cheese,8.8,8.8,1000,1000,Merrylands,1000,g,14,,1,Coles,Dairy Cheese Tasty,https://www.coles.com.au/product/coles-dairy-cheese-tasty-1kg-287609
277,Coles,Tasty Light Cheddar Cheese Block,8.8,8.8,1000,1000,East Village,1000,g,14,,1,Coles,Dairy Tasty Light Cheese Block,https://www.coles.com.au/product/coles-dairy-tasty-light-cheese-block-1kg-6900933
278,Coles,Tasty Light Cheddar Cheese Block,8.8,8.8,1000,1000,Merrylands,1000,g,14,,1,Coles,Dairy Tasty Light Cheese Block,https://www.coles.com.au/product/coles-dairy-tasty-light-cheese-block-1kg-6900933
279,Coles,Thickened Cream,3,3,600,600,East Village,600,ml,4.5,,,,,https://www.coles.com.au/product/coles-thickened-cream-600ml-246962
280,Coles,Thickened Cream,3,3,600,600,Merrylands,600,ml,4.5,,,,,https://www.coles.com.au/product/coles-thickened-cream-600ml-246962
281,Coles,Thin beef bbq sausages,9.5,9.5,1800,1800,East Village,1800,g,12,,1,Coles,Thin BBQ Sausages,https://www.coles.com.au/product/coles-thin-bbq-sausages-1.8kg-3577650
282,Coles,Thin beef bbq sausages,9.5,9.5,1800,1800,Merrylands,1800,g,12,,1,Coles,Thin BBQ Sausages,https://www.coles.com.au/product/coles-thin-bbq-sausages-1.8kg-3577650
283,Coles,Toasted original muesli,3.5,3.5,750,750,East Village,750,g,3.1,,,,,https://www.coles.com.au/product/coles-toasted-original-muesli-750g-7015480
284,Coles,Toasted original muesli,3.5,3.5,750,750,Merrylands,750,g,3.1,,,,,https://www.coles.com.au/product/coles-toasted-original-muesli-750g-7015480
285,Coles,Tomato Juice,2,2,2000,2000,East Village,2000,ml,2.8,,,,,https://www.coles.com.au/product/coles-tomato-juice-2l-2531562
286,Coles,Tomato Juice,2,2,2000,2000,Merrylands,2000,ml,2.8,,,,,https://www.coles.com.au/product/coles-tomato-juice-2l-2531562
287,Coles,Tuna in Springwater,1.3,1.3,185,185,East Village,185,g,1.8,,,,,https://www.coles.com.au/product/coles-tuna-in-springwater-185g-3544130
288,Coles,Tuna in Springwater,1.3,1.3,185,185,Merrylands,185,g,1.8,,,,,https://www.coles.com.au/product/coles-tuna-in-springwater-185g-3544130
289,Coles,Vegetable Oil Blended,2.5,2.5,750,750,East Village,750,ml,3.95,,,,,https://www.coles.com.au/product/coles-vegetable-oil-blended-750ml-4574919
290,Coles,Vegetable Oil Blended,2.5,2.5,750,750,Merrylands,750,ml,3.95,,,,,https://www.coles.com.au/product/coles-vegetable-oil-blended-750ml-4574919
291,Coles,Wheat Biscuits,3.2,3.2,1120,1120,East Village,1120,g,4.6,,,,,https://www.coles.com.au/product/coles-wheat-biscuits-1.12-kg-7299242
292,Coles,Wheat Biscuits,3.2,3.2,1120,1120,Merrylands,1120,g,4.6,,,,,https://www.coles.com.au/product/coles-wheat-biscuits-1.12-kg-7299242
293,Coles,White Plain Flour,1.8,1.8,2000,2000,East Village,2000,g,2.2,,,,,https://www.coles.com.au/product/coles-white-plain-flour-2kg-5880841
294,Coles,White Plain Flour,1.8,1.8,2000,2000,Merrylands,2000,g,2.2,,,,,https://www.coles.com.au/product/coles-white-plain-flour-2kg-5880841
295,Coles,White Sandwich Bread,1.3,1.3,650,650,East Village,700,g,2.7,,1,Coles,Soft White Sandwich,https://www.coles.com.au/product/coles-soft-white-sandwich-700g-3646151
296,Coles,White Sandwich Bread,1.3,1.3,650,650,Merrylands,700,g,2.7,,1,Coles,Soft White Sandwich,https://www.coles.com.au/product/coles-soft-white-sandwich-700g-3646151
297,Coon,Cheese Block Tasty,10.85,10.85,1000,1000,East Village,1000,g,14.95,,1,Cheer,Tasty Cheese Block,https://www.coles.com.au/product/cheer-tasty-cheese-block-1kg-192411
298,Coon,Cheese Block Tasty,10.85,10.85,1000,1000,Merrylands,1000,g,14.95,,1,Cheer,Cheer Tasty Cheese Block,https://www.coles.com.au/product/cheer-tasty-cheese-block-1kg-192411
299,Coon,Cheese slices 36 pack,10,10,750,750,East Village,750,g,14,,1,Cheer,Tasty Cheese Slices,https://www.coles.com.au/product/cheer-tasty-cheese-slices-750g-3274750
300,Coon,Cheese slices 36 pack,10,10,750,750,Merrylands,750,g,14,,1,Cheer,Cheer Tasty Cheese Slices 48 pack,https://www.coles.com.au/product/cheer-tasty-cheese-slices-750g-3274750
301,Daily juice,Orange juice pulp free,5,5,2000,2000,East Village,2000,ml,5.8,,1,Daily Juice,Pulp Free No Added Sugar Orange Juice,https://www.coles.com.au/product/daily-juice-pulp-free-no-added-sugar-orange-juice-2l-5738160
302,Daily juice,Orange juice pulp free,5,5,2000,2000,Merrylands,2000,ml,5.8,,1,Daily Juice,Daily Juice Pulp Free No Added Sugar Orange Juice,https://www.coles.com.au/product/daily-juice-pulp-free-no-added-sugar-orange-juice-2l-5738160
303,Dandy,Economy Bacon Rashers,9,9,1000,1000,East Village,1000,g,12,,1,Thomson's Deli,Middle Bacon,https://www.coles.com.au/product/thomson's-deli-middle-bacon-1kg-1028220
304,Dandy,Economy Bacon Rashers,9,9,1000,1000,Merrylands,1000,g,12,,1,Thomson's Deli,Middle Bacon,https://www.coles.com.au/product/thomson's-deli-middle-bacon-1kg-1028220
305,Dandy,Middle Bacon,10,10,1000,1000,East Village,1000,g,12,,1,Thomson's Deli,Middle Bacon,https://www.coles.com.au/product/thomson's-deli-middle-bacon-1kg-1028220
306,Dandy,Middle Bacon,10,10,1000,1000,Merrylands,1000,g,12,,1,Thomson's Deli,Middle Bacon,https://www.coles.com.au/product/thomson's-deli-middle-bacon-1kg-1028220
307,Deep Cove,Sardines in springwater,0.75,0.75,125,125,East Village,110,g,3,2.5,1,John West,Wild Scottish Sardines in Springwater,https://www.coles.com.au/product/john-west-wild-scottish-sardines-in-springwater-110g-5237110
308,Deep Cove,Sardines in springwater,0.75,0.75,125,125,Merrylands,110,g,3,2.5,1,John West,Wild Scottish Sardines in Springwater,https://www.coles.com.au/product/john-west-wild-scottish-sardines-in-springwater-110g-5237110
309,Devondale,Sandwich Cheese Slices,5.5,5.5,500,500,East Village,500,g,4.75,,1,Coles,Dairy Cheese Slices Processed,https://www.coles.com.au/product/coles-dairy-cheese-slices-processed-500g-244242
310,Devondale,Sandwich Cheese Slices,5.5,5.5,500,500,Merrylands,500,g,4.75,,1,Coles,Dairy Cheese Slices Processed,https://www.coles.com.au/product/coles-dairy-cheese-slices-processed-500g-244242
311,Devondale,Sandwich Cheese Slices 36 Pack,6.9,6.9,750,750,East Village,648,g,12,,1,DairyLea,Regular Cheese Slices 36 Pack,https://www.coles.com.au/product/dairylea-regular-cheese-slices-36-pack-648g-5185821
312,Devondale,Sandwich Cheese Slices 36 Pack,6.9,6.9,750,750,Merrylands,648,g,12,,1,DairyLea,Regular Cheese Slices 36 Pack,https://www.coles.com.au/product/dairylea-regular-cheese-slices-36-pack-648g-5185821
313,Devondale ,Full Cream Long Life Milk,1.45,1.45,1000,1000,East Village,1000,ml,2.2,,,,,https://www.coles.com.au/product/devondale-full-cream-long-life-milk-1l-301721
314,Devondale ,Full Cream Long Life Milk,1.45,1.45,1000,1000,Merrylands,1000,ml,2.2,,,,,https://www.coles.com.au/product/devondale-full-cream-long-life-milk-1l-301721
315,Devondale ,Semi Skim Long Life Milk,1.45,1.45,1000,1000,East Village,1000,ml,2.2,,,,,https://www.coles.com.au/product/devondale-semi-skim-long-life-milk-1l-4824856
316,Devondale ,Semi Skim Long Life Milk,1.45,1.45,1000,1000,Merrylands,1000,ml,2.2,,,,,https://www.coles.com.au/product/devondale-semi-skim-long-life-milk-1l-4824856
317,Dick Smith's,Bush Foods Breakfast Cereal,5.35,5.35,500,500,East Village,500,g,5.5,,,,,https://www.coles.com.au/product/dick-smith's-bush-foods-breakfast-cereal-500g-9307352
318,Dick Smith's,Bush Foods Breakfast Cereal,5.35,5.35,500,500,Merrylands,500,g,5.5,,,,,https://www.coles.com.au/product/dick-smith's-bush-foods-breakfast-cereal-500g-9307352
319,Dole,Pineapple in Juice,3.5,3.5,695,695,East Village,822,g,5.25,4.7,1,Dole,Pineapple Slices in Juice,https://www.coles.com.au/product/dole-pineapple-slices-in-juice-822g-4314157
320,Dole,Pineapple in Juice,3.5,3.5,695,695,Merrylands,822,g,5.25,4.7,1,Dole,Pineapple Slices in Juice,https://www.coles.com.au/product/dole-pineapple-slices-in-juice-822g-4314157
321,Essentials,White Sandwich Bread,1.3,1.3,650,650,East Village,650,g,2.4,,1,Coles,White Bread,https://www.coles.com.au/product/coles-white-bread-650g-4901345
322,Essentials,White Sandwich Bread,1.3,1.3,650,650,Merrylands,700,g,2.7,,1,Coles,Soft White Sandwich,https://www.coles.com.au/product/coles-soft-white-sandwich-700g-3646151
323,Evergreen,Firm Tofu,4.5,4.5,900,900,East Village,375,g,4.8,,1,Simply Better,Plain Firm Tofu,https://www.coles.com.au/product/simply-better-plain-firm-tofu-375g-5005602
324,Evergreen,Firm Tofu,4.5,4.5,900,900,Merrylands,375,g,4.8,,1,Simply Better,Plain Firm Tofu,https://www.coles.com.au/product/simply-better-plain-firm-tofu-375g-5005602
325,Evergreen,Original Tofu,4.4,5,900,900,East Village,,,,,,,,
326,Evergreen,Original Tofu,4.4,5,900,900,Merrylands,,,,,,,,
327,Farm Pride,Farm Fresh Cage Eggs 12 pack,3.5,3.5,700,700,East Village,700,g,4.5,,,,,https://www.coles.com.au/product/farm-fresh-cage-eggs-12-pack-700g-2915961
328,Farm Pride,Farm Fresh Cage Eggs 12 pack,3.5,3.5,700,700,Merrylands,600,g,4.2,,,,,https://www.coles.com.au/product/fresh-farm-cage-eggs-12pack-600g-3937824
329,Farmer's Co,Bush Foods Breakfast Cereal,5.35,5.35,500,500,East Village,500,g,5.5,,1,Dick Smiths,Bush Foods Breakfast Cereal,https://www.coles.com.au/product/dick-smith's-bush-foods-breakfast-cereal-500g-9307352
330,Farmer's Co,Bush Foods Breakfast Cereal,5.35,5.35,500,500,Merrylands,500,g,5.5,,1,Dick Smiths,Bush Foods Breakfast Cereal,https://www.coles.com.au/product/dick-smith's-bush-foods-breakfast-cereal-500g-9307352
331,Farmers Co.,Bush Foods Breakfast Cereal,5.35,5.35,500,500,East Village,500,g,5.5,,1,Dick Smiths,Bush Foods Breakfast Cereal,https://www.coles.com.au/product/dick-smith's-bush-foods-breakfast-cereal-500g-9307352
332,Farmers Co.,Bush Foods Breakfast Cereal,5.35,5.35,500,500,Merrylands,500,g,5.5,,1,Dick Smiths,Bush Foods Breakfast Cereal,https://www.coles.com.au/product/dick-smith's-bush-foods-breakfast-cereal-500g-9307352
333,Farmers union,Greek Style Natural Yoghurt,5.2,5.2,1000,1000,East Village,1000,g,6.5,,,,,https://www.coles.com.au/product/farmers-union-greek-style-natural-yoghurt-1kg-5266865
334,Farmers union,Greek Style Natural Yoghurt,5.2,5.2,1000,1000,Merrylands,1000,g,6.5,,,,,https://www.coles.com.au/product/farmers-union-greek-style-natural-yoghurt-1kg-5266865
335,Farmers union,Iced Coffee,4.3,4.3,2000,2000,East Village,2000,ml,6,,,,,https://www.coles.com.au/product/farmers-union-iced-coffee-2l-3223679
336,Farmers union,Iced Coffee,4.3,4.3,2000,2000,Merrylands,2000,ml,6,,,,,https://www.coles.com.au/product/farmers-union-iced-coffee-2l-3223679
337,Farmers Union,Greek Style Natural Yoghurt,5.2,5.2,1000,1000,East Village,1000,g,6.5,,,,,https://www.coles.com.au/product/farmers-union-greek-style-natural-yoghurt-1kg-5266865
338,Farmers Union,Greek Style Natural Yoghurt,5.2,5.2,1000,1000,Merrylands,1000,g,6.5,,,,,https://www.coles.com.au/product/farmers-union-greek-style-natural-yoghurt-1kg-5266865
339,Five:am,Simply Greek Yoghurt,9.5,9.5,1800,1800,East Village,2000,g,12.4,,1,Jalna,Pot Set Greek Style Natural Yoghurt,https://www.coles.com.au/product/jalna-pot-set-greek-style-natural-yoghurt-2kg-5763167
340,Five:am,Simply Greek Yoghurt,9.5,9.5,1800,1800,Merrylands,2000,g,12.4,,1,Jalna,Pot Set Greek Style Natural Yoghurt,https://www.coles.com.au/product/jalna-pot-set-greek-style-natural-yoghurt-2kg-5763167
341,Gardener,Mixed Blossom Honey,6.5,6.5,700,700,East Village,,,,,,,,
342,Gardener,Mixed Blossom Honey,6.5,6.5,700,700,Merrylands,,,,,,,,
343,Golden,Waffles light and buttery,5,5,220,220,East Village,220,g,7,,,,,https://www.coles.com.au/product/golden-light-and-buttery-waffles-8-pack-220g-3190092
344,Golden,Waffles light and buttery,5,5,220,220,Merrylands,220,g,7,,,,,https://www.coles.com.au/product/golden-light-and-buttery-waffles-8-pack-220g-3190092
345,Golden Circle,Cordial fruit cup crush,3,4,2000,2000,East Village,2000,ml,5,4,1,Golden Circle,Cordial Fruit Cup,https://www.coles.com.au/product/golden-circle-cordial-fruit-cup-cordial-2l-219245
